EasyNumber;CompagnyName;CompagnyName2;Pays
00000264047949;GIANFRANCO ALFACI DI LUCIA CALABRESE;GIANFRANCO+ALFACI+DI+LUCIA+CALABRESE;ITA
00000278900070;Fair-Play Schlüsselfund Zentrale AG;Fair-Play+Schlüsselfund+Zentrale+AG;CHE
00000375978207;TCL INDUSTRIES (MALAYSIA) SDN BHD;TCL+INDUSTRIES+(MALAYSIA)+SDN+BHD;MYS
00000124389053;CENTRE INTER REGIO TRAIT INFORMATION;CENTRE+INTER+REGIO+TRAIT+INFORMATION;FRA
00004232524874;HAMID TEXTILE INDUSTRIES MR ABDUL MAJEED REHMANI;HAMID+TEXTILE+INDUSTRIES+MR+ABDUL+MAJEED+REHMANI;PAK
00000510664223;SULTAN INTERNATIONAL PRINTING CO.;SULTAN+INTERNATIONAL+PRINTING+CO.;KWT
00005812974209;AL BARIH FOR GENERAL CONTRACTING LTD;AL+BARIH+FOR+GENERAL+CONTRACTING+LTD;JOR
00001904147259;S. EYUBILER S.N.C. DI ALTUNBAS MEHMET CAN E C.;S.+EYUBILER+S.N.C.+DI+ALTUNBAS+MEHMET+CAN+E+C.;ITA
00000194479688;BOUWCOMBINATIE BOSCH HEGEMAN V.O.F.;BOUWCOMBINATIE+BOSCH+HEGEMAN+V.O.F.;NLD
00000466116041;CONEJO-MURCIA SL EN LIQUIDACION;CONEJO-MURCIA+SL+EN+LIQUIDACION;ESP
00001351610631;FEDER NAT PRODUCT SEMENCE MAIS SORGHO;FEDER+NAT+PRODUCT+SEMENCE+MAIS+SORGHO;FRA
00004466713061;RAINBOW INTERNATIONAL MR DANISH KARIM IQBAL;RAINBOW+INTERNATIONAL+MR+DANISH+KARIM+IQBAL;PAK
00003454113584;MURIAS ESPACIOS SOCIEDAD LIMITADA;MURIAS+ESPACIOS+SOCIEDAD+LIMITADA;ESP
00002257657367;INGENIERO EDUARDO DONOSO E HIJOS C. LTDA. E. DONOSO E HIJOS;INGENIERO+EDUARDO+DONOSO+E+HIJOS+C.+LTDA.+E.+DONOSO+E+HIJOS;ECU
00001966305772;SOCIETE CIVILE IMMOBILIERE TARINE;SOCIETE+CIVILE+IMMOBILIERE+TARINE;FRA
00005955560323;HBO Udlejning v/Hans Birk Olesen;HBO+Udlejning+v/Hans+Birk+Olesen;DNK
00000309548955;SOUTHERN CROSS MANUFACTURING COMPANY;SOUTHERN+CROSS+MANUFACTURING+COMPANY;ZAF
00000458911568;MAPRASA CONSTRUCCIONES Y OBRAS PUBLICAS SL;MAPRASA+CONSTRUCCIONES+Y+OBRAS+PUBLICAS+SL;ESP
00005777613025;KING ABDULLAH UNIVERSITY HOSPITAL;KING+ABDULLAH+UNIVERSITY+HOSPITAL;JOR
00000560288073;TECHNICAL FREIGHT SERVICES LIMITED;TECHNICAL+FREIGHT+SERVICES+LIMITED;GBR
00000530599640;ALEXANDER'S ENTERPRISES LTD SEAHAWK SEAFOODS DIV OF;ALEXANDER'S+ENTERPRISES+LTD+SEAHAWK+SEAFOODS+DIV+OF;CAN
00001039640164;MAHENDRA BHEEKEE T/AS: BIKS PHARMA;MAHENDRA+BHEEKEE+T/AS:+BIKS+PHARMA;MUS
00004253996458;M/S TANDLIANWALA SUGAR MILLS LIMITED;M/S+TANDLIANWALA+SUGAR+MILLS+LIMITED;PAK
00005577485030;PHILIPPINE PORTS AUTHORITY TEL: (02) 400-0467;PHILIPPINE+PORTS+AUTHORITY+TEL:+(02)+400-0467;PHL
00000572417492;SOCIETE DE CONSERVERIE EN AFRIQUE (ex SE SNCDS);SOCIETE+DE+CONSERVERIE+EN+AFRIQUE+(ex+SE+SNCDS);SEN
00001325770570;TAVIVOLT - MONTAGEM E COMÉRCIO DE MATERIAL ELÉCTRICO LDA;TAVIVOLT+-+MONTAGEM+E+COMÉRCIO+DE+MATERIAL+ELÉCTRICO+LDA;PRT
00001333331948;FORTE DA OURA - EXPLORAÇÕES HOTELEIRAS S.A.;FORTE+DA+OURA+-+EXPLORAÇÕES+HOTELEIRAS+S.A.;PRT
00005805024914;JAMAL KHALIL IBRAHIM TRADING EST.;JAMAL+KHALIL+IBRAHIM+TRADING+EST.;JOR
00005961677259;CS LYCKLIGA MANNISKOR OCH HUNDAR;CS+LYCKLIGA+MANNISKOR+OCH+HUNDAR;SWE
00000402953485;VASCO FILIPE ABREU CURVEIRA DE SOUSA;VASCO+FILIPE+ABREU+CURVEIRA+DE+SOUSA;PRT
00001934590567;max.center wels Betriebsgesellschaft m.b.H.;max.center+wels+Betriebsgesellschaft+m.b.H.;AUT
00001934632238;MAUTNER MARKHOF AKTIENGESELLSCHAFT;MAUTNER+MARKHOF+AKTIENGESELLSCHAFT;AUT
00000573833546;FLOATDENE INTERNATIONAL TEL : 00230 4835470 FAX : 00230 4835973;FLOATDENE+INTERNATIONAL+TEL+:+00230+4835470+FAX+:+00230+4835973;MUS
00000400859079;COMERCIAL AGRICOLA DEL PERU S.A.C;COMERCIAL+AGRICOLA+DEL+PERU+S.A.C;PER
00000264049818;M.C. AUTOMAZIONI DI MARIANELLI CLAUDIO;M.C.+AUTOMAZIONI+DI+MARIANELLI+CLAUDIO;ITA
00000468485323;FRANCISCO JAVIER OLAVE IZQUIERDO;FRANCISCO+JAVIER+OLAVE+IZQUIERDO;ESP
00000478685454;ASS POUR DROIT A L INITIATIVE ECONOMIQUE;ASS+POUR+DROIT+A+L+INITIATIVE+ECONOMIQUE;FRA
00001157776964;DAUPHINOISE D ECONOMIE ET DE GESTION;DAUPHINOISE+D+ECONOMIE+ET+DE+GESTION;FRA
00002049648063;IMPORTADORA JARA ROSALES JARDOSA S.A;IMPORTADORA+JARA+ROSALES+JARDOSA+S.A;ECU
00001186847657;GIE GROUPAMA INFORMAT RH ALPES MEDITERRANEE;GIE+GROUPAMA+INFORMAT+RH+ALPES+MEDITERRANEE;FRA
00000328304859;PALMER INDUSTRIES INC PALMER STORAGE;PALMER+INDUSTRIES+INC+PALMER+STORAGE;USA
00000197481460;AGRARIA FLUMIGNANO DI PARON MARISTELLA;AGRARIA+FLUMIGNANO+DI+PARON+MARISTELLA;ITA
00000518355664;AUVERGNE EXPERTISE CONSEIL ROUDEIX;AUVERGNE+EXPERTISE+CONSEIL+ROUDEIX;FRA
00000503051427;AL MOHAISEN EST. SANITRY WARES AND CONT.;AL+MOHAISEN+EST.+SANITRY+WARES+AND+CONT.;KWT
00000295538636;Comtech Electronic Components Limited;Comtech+Electronic+Components+Limited;HKG
00001034759564;NIRMAL INDUSTRIAL CONTROLS PRIVATE LIMITED;NIRMAL+INDUSTRIAL+CONTROLS+PRIVATE+LIMITED;IND
00001802403545;ROUSSEL ERIC AUTO-ECOLE ROUSSELAUTO-ECOLE ROUSSEL;ROUSSEL+ERIC+AUTO-ECOLE+ROUSSELAUTO-ECOLE+ROUSSEL;FRA
00000256293269;MIRAMARE - SOCIETA' A RESPONSABILITA' LIMITATA;MIRAMARE+-+SOCIETA'+A+RESPONSABILITA'+LIMITATA;ITA
00000121739338;MULTI SERVICES INDUSTRIEL DE MAINTENANCE;MULTI+SERVICES+INDUSTRIEL+DE+MAINTENANCE;FRA
00001064652968;ANDRADE INDUSTRIA E MINERACAO LTDA;ANDRADE+INDUSTRIA+E+MINERACAO+LTDA;BRA
00000526622063;TECHNO EL PRINTING SOLUTIONS (1994) LTD;TECHNO+EL+PRINTING+SOLUTIONS+(1994)+LTD;ISR
00005374793238;REGNSKABSSERVICE/IT-SERVICE-FYN V/MARIANNE WESTERMANN;REGNSKABSSERVICE/IT-SERVICE-FYN+V/MARIANNE+WESTERMANN;DNK
00000520685952;PAINT AND GENERAL AUTOMOTIVE DISTRIBUTOR;PAINT+AND+GENERAL+AUTOMOTIVE+DISTRIBUTOR;ZAF
00000145154657;SUN-MAT SONNENSCHUTZANLAGEN GMBH;SUN-MAT+SONNENSCHUTZANLAGEN+GMBH;AUT
00000425633830;Boutique Dig og Mig v/Pedersen v/Alice Henriette Pedersen;Boutique+Dig+og+Mig+v/Pedersen+v/Alice+Henriette+Pedersen;DNK
00001039310787;METALSCAF S.A.S. DI RABITI ELIO;METALSCAF+S.A.S.+DI+RABITI+ELIO;ITA
00001424650255;INVESTISSEMENT CONSTRUCTION PARTICIPATION;INVESTISSEMENT+CONSTRUCTION+PARTICIPATION;FRA
00000425633426;Aktieselskabet af 1. marts 2018 Næstved;Aktieselskabet+af+1.+marts+2018+Næstved;DNK
00000585394776;IMTECH MECHANICAL SERVICES B.V.;IMTECH+MECHANICAL+SERVICES+B.V.;NLD
00000207187350;SIRA SNC DI FABBRO SANDRO E RINO E INNOCENTIN RINO;SIRA+SNC+DI+FABBRO+SANDRO+E+RINO+E+INNOCENTIN+RINO;ITA
00001064364252;EMPRESARIAL TELECOMUNICACOES LTDA ME EFICAZ TELECOM;EMPRESARIAL+TELECOMUNICACOES+LTDA+ME+EFICAZ+TELECOM;BRA
00001064363646;BTM COM DE ELETRONICOS LTDA EPP;BTM+COM+DE+ELETRONICOS+LTDA+EPP;BRA
00000579943866;CONCRETE PROTECTION SERVICES INC;CONCRETE+PROTECTION+SERVICES+INC;CAN
00002260953158;BASILEIOS DIMITRIOS KARAGIANNIS;BASILEIOS+DIMITRIOS+KARAGIANNIS;GRC
00000452381458;SURF COMPONENT ESPAÑA SL EN LIQUIDACION;SURF+COMPONENT+ESPAÑA+SL+EN+LIQUIDACION;ESP
00000295528837;Shinten Sangyo (H.K.) Corporation Limited;Shinten+Sangyo+(H.K.)+Corporation+Limited;HKG
00000452381256;DISTRIBUCIONES HEVIA SOLAR Y ASOCIADOS SL;DISTRIBUCIONES+HEVIA+SOLAR+Y+ASOCIADOS+SL;ESP
00000439030854;BOLTON PROTECTIVE CLOTHING COMPANY LIMITED;BOLTON+PROTECTIVE+CLOTHING+COMPANY+LIMITED;GBR
00000102788566;FOREZ DEVELOPPEMENT ELECTRONIQUE;FOREZ+DEVELOPPEMENT+ELECTRONIQUE;FRA
00001061086039;PRODEYCO OBRAS Y REFORMAS ANA GONZALEZ ZAPATA SL;PRODEYCO+OBRAS+Y+REFORMAS+ANA+GONZALEZ+ZAPATA+SL;ESP
00000537568331;ASSOCIATION PROMOTION EXPANSION DE LA RACE SALERS;ASSOCIATION+PROMOTION+EXPANSION+DE+LA+RACE+SALERS;FRA
00000432469426;INDUSTRIAS ELECTRICAS CARBASSE SA;INDUSTRIAS+ELECTRICAS+CARBASSE+SA;ESP
00004226555679;AGRO CENTRE SERVICES SOCIETE EN LIQUIDATION;AGRO+CENTRE+SERVICES+SOCIETE+EN+LIQUIDATION;FRA
00000509860959;LYCEE GEN TECHNOLOGIQUE LOUIS VINCENT;LYCEE+GEN+TECHNOLOGIQUE+LOUIS+VINCENT;FRA
00000185116360;CONSORZIO VALLI TRENTINE SOCIETA' COOPERATIVA A RESPONSABILITA' LIMITATA;CONSORZIO+VALLI+TRENTINE+SOCIETA'+COOPERATIVA+A+RESPONSABILITA'+LIMITATA;ITA
00000358358278;JUNIOR SPORT DI ORSOLA PROTOPAPA SAS;JUNIOR+SPORT+DI+ORSOLA+PROTOPAPA+SAS;ITA
00003704144601;PADILLA ZAMBRANO SOCIEDAD LIMITADA;PADILLA+ZAMBRANO+SOCIEDAD+LIMITADA;ESP
00000442464032;COFARES SOCIEDAD COOPERATIVA FARMACEUTICA ESPAÑOLA;COFARES+SOCIEDAD+COOPERATIVA+FARMACEUTICA+ESPAÑOLA;ESP
00000145159152;Bremetall-Sonnenschutz Gesellschaft m.b.H.;Bremetall-Sonnenschutz+Gesellschaft+m.b.H.;AUT
00000344389580;PLEXUS MANAGEMENT SERVICES PTY LTD;PLEXUS+MANAGEMENT+SERVICES+PTY+LTD;AUS
00000329771978;DUGDALE TRADING UNLIMITED COMPANY;DUGDALE+TRADING+UNLIMITED+COMPANY;IRL
00000135190257;SOCIETE NOUVELLE FRANCE ARMATURES;SOCIETE+NOUVELLE+FRANCE+ARMATURES;FRA
00000082770463;COMMODITIES AND PRODUCTS INDUSTRIES;COMMODITIES+AND+PRODUCTS+INDUSTRIES;FRA
00000179176663;BEHEERMAATSCHAPPIJ GEBRS. DE JONG B.V.;BEHEERMAATSCHAPPIJ+GEBRS.+DE+JONG+B.V.;NLD
00000179174441;THEUNISSEN DAKBEDEKKINGEN V.O.F.;THEUNISSEN+DAKBEDEKKINGEN+V.O.F.;NLD
00000179177623;DAKDEKKERSBEDRIJF HANS SCHATORIE;DAKDEKKERSBEDRIJF+HANS+SCHATORIE;NLD
00001039228758;O.D.A. SOCIETA' A RESPONSABILITA' LIMITATA SIGLABILE O.D.A. S.R.L.;O.D.A.+SOCIETA'+A+RESPONSABILITA'+LIMITATA+SIGLABILE+O.D.A.+S.R.L.;ITA
00000432472609;COMERCIAL DISTRIBUIDORA MURCIANA SA;COMERCIAL+DISTRIBUIDORA+MURCIANA+SA;ESP
00004445801635;MAGNETI MARELLI MOTHERSON INDIA HOLDING B.V.;MAGNETI+MARELLI+MOTHERSON+INDIA+HOLDING+B.V.;NLD
00001207829950;ASS SERVICES AIDE DOMICILE PERS AGEES;ASS+SERVICES+AIDE+DOMICILE+PERS+AGEES;FRA
00003624712809;CONTROL Y MONTAJES INDUSTRIALES CYMI SA ELECNOR SA UTE;CONTROL+Y+MONTAJES+INDUSTRIALES+CYMI+SA+ELECNOR+SA+UTE;ESP
00000344383974;VIP ELECTRICAL PROJECTS PTY LTD;VIP+ELECTRICAL+PROJECTS+PTY+LTD;AUS
00000344384176;LA CASA DEL CAFFE (AUSTRALIA) PTY LTD;LA+CASA+DEL+CAFFE+(AUSTRALIA)+PTY+LTD;AUS
00003528004255;CUBIERTAS Y SERVICIOS CUBYNET SOCIEDAD LIMITADA;CUBIERTAS+Y+SERVICIOS+CUBYNET+SOCIEDAD+LIMITADA;ESP
00000509863989;LYCEE GENERAL ET TECHNO ANDRE MAUROIS;LYCEE+GENERAL+ET+TECHNO+ANDRE+MAUROIS;FRA
00000112425156;HALLES MEDITERRANEENNES DES VIANDES;HALLES+MEDITERRANEENNES+DES+VIANDES;FRA
00000324975630;COMAVER COMPAGNIE ARTISANALE DU VERRE SARL;COMAVER+COMPAGNIE+ARTISANALE+DU+VERRE+SARL;DZA
00000275814957;VEYT INGRID ECHTG VAN HUFFEL FR;VEYT+INGRID+ECHTG+VAN+HUFFEL+FR;BEL
00001064370970;WON TELECOM COMERCIO EQUIPAMENTOS CELULARES LTDA ME - WON TELECOM;WON+TELECOM+COMERCIO+EQUIPAMENTOS+CELULARES+LTDA+ME+-+WON+TELECOM;BRA
00003532964255;MARIA MILAGROSA ONDARRA URIARTE ANA;MARIA+MILAGROSA+ONDARRA+URIARTE+ANA;ESP
00000333083428;THE UNIVERSITY COLLEGE OF OSTEOPATHY;THE+UNIVERSITY+COLLEGE+OF+OSTEOPATHY;GBR
00000585465541;DE VESTELIER FINANCIELE DIENSTEN;DE+VESTELIER+FINANCIELE+DIENSTEN;NLD
00001064367282;HORTO PEDRAS COMERCIO E DECORACAO LTDA;HORTO+PEDRAS+COMERCIO+E+DECORACAO+LTDA;BRA
00001979509745;GRPT D'EMPLOYEURS CLINIQUE CHANTEREINE;GRPT+D'EMPLOYEURS+CLINIQUE+CHANTEREINE;FRA
00001774066360;AGENCE VIGILANTE A LA PROTECTION ET A LA SECURITE;AGENCE+VIGILANTE+A+LA+PROTECTION+ET+A+LA+SECURITE;FRA
00000399297152;SAURE Y ROECKEL S A EN LIQUIDACION;SAURE+Y+ROECKEL+S+A+EN+LIQUIDACION;CHL
00000268348438;EDEN 2 - BAR BIRRERIA PIZZERIA DI MINCHIO PATRIZIA E C. S.N.C.;EDEN+2+-+BAR+BIRRERIA+PIZZERIA+DI+MINCHIO+PATRIZIA+E+C.+S.N.C.;ITA
00000439033531;BONHILL ENGINEERING COMPANY LIMITED;BONHILL+ENGINEERING+COMPANY+LIMITED;GBR
00000329781474;TERRY MICHAELS (MENSWEAR) LIMITED;TERRY+MICHAELS+(MENSWEAR)+LIMITED;IRL
00001106997339;MARTIAL MAUGEST ET BERTRAND MAUGEST;MARTIAL+MAUGEST+ET+BERTRAND+MAUGEST;FRA
00000179152722;REPARATIE- EN TIMMERBEDRIJF W. BROEKMAN;REPARATIE-+EN+TIMMERBEDRIJF+W.+BROEKMAN;NLD
00000362553151;TGK PRODUTOS HIGIENICOS INDUSTRIA E COMERCIO LTDA ME;TGK+PRODUTOS+HIGIENICOS+INDUSTRIA+E+COMERCIO+LTDA+ME;BRA
00000362553656;SERGYENE INDUSTRIA E COMERCIO LTDA;SERGYENE+INDUSTRIA+E+COMERCIO+LTDA;BRA
00000333091560;SPECIALIST ELECTRONICS SERVICES LIMITED;SPECIALIST+ELECTRONICS+SERVICES+LIMITED;GBR
00001240063745;AGENCE GRAND BORNAND IMMOBILIER;AGENCE+GRAND+BORNAND+IMMOBILIER;FRA
00000087606310;COMPTOIR APPROVISION AGRICOLE VAROIS;COMPTOIR+APPROVISION+AGRICOLE+VAROIS;FRA
00001834432015;SOCIETE A RESPONSABILITE LIMITEE PAVILLON PREVOYANCE CONSEIL;SOCIETE+A+RESPONSABILITE+LIMITEE+PAVILLON+PREVOYANCE+CONSEIL;FRA
00000077628726;ETABLISSEMENTS NITARD ET COMPAGNIE;ETABLISSEMENTS+NITARD+ET+COMPAGNIE;FRA
00000166141445;XXXWILHELM MOSERXXX DISSOLVED NEW 145 203085;XXXWILHELM+MOSERXXX+DISSOLVED+NEW+145+203085;AUT
00003478390152;CONSTRUCCIONES PUERTO CALDERON S L;CONSTRUCCIONES+PUERTO+CALDERON+S+L;ESP
00000358360047;QUERIO SPORT SAS DI MICHELETTI CLARA;QUERIO+SPORT+SAS+DI+MICHELETTI+CLARA;ITA
00000268352378;CM CARPENTERIA MECCANICA INDUSTRIALE S.R.L.;CM+CARPENTERIA+MECCANICA+INDUSTRIALE+S.R.L.;ITA
00000110047136;SOC MUTUALISTE CHIRURGIEN COMPLEMENT BDF;SOC+MUTUALISTE+CHIRURGIEN+COMPLEMENT+BDF;FRA
00000324986439;LA GENERALE D'ALIMENTS AVICOLES EURL GAA MR. MOHAMED OMARI;LA+GENERALE+D'ALIMENTS+AVICOLES+EURL+GAA+MR.+MOHAMED+OMARI;DZA
00000295539949;Field Technology Company Limited;Field+Technology+Company+Limited;HKG
00001039224162;MECCANICA BREGANZESE S.P.A. IN FORMA ABBREVIATA MB S.P.A.;MECCANICA+BREGANZESE+S.P.A.+IN+FORMA+ABBREVIATA+MB+S.P.A.;ITA
00000225908249;ELECTROTECHNISCH INSTALLATIEBUREAU RANDSTAD B.V.;ELECTROTECHNISCH+INSTALLATIEBUREAU+RANDSTAD+B.V.;NLD
00001710368851;SYNDICAT DE RIVIERES BREVENNE TURDINE;SYNDICAT+DE+RIVIERES+BREVENNE+TURDINE;FRA
00004608461060;LIBERTY S.N.C. DI GALEAZZI LAURA E MACRI' DANIELLA;LIBERTY+S.N.C.+DI+GALEAZZI+LAURA+E+MACRI'+DANIELLA;ITA
00005349206537;LA ROSE DE SELLENT SOCIEDAD LIMITADA;LA+ROSE+DE+SELLENT+SOCIEDAD+LIMITADA;ESP
00003421848120;AUTORRECAMBIOS TORREBLANCA LUIS SL;AUTORRECAMBIOS+TORREBLANCA+LUIS+SL;ESP
00001575183240;ERIL ENTREPRISE DE RENOVATION INTERIEUR LYONNAISE;ERIL+ENTREPRISE+DE+RENOVATION+INTERIEUR+LYONNAISE;FRA
00000333084438;SOUTH YORKSHIRE TYRE CENTRE LIMITED;SOUTH+YORKSHIRE+TYRE+CENTRE+LIMITED;GBR
00005374661760;Pension Kildegaard v/Thomas Flintholm Rostgaard;Pension+Kildegaard+v/Thomas+Flintholm+Rostgaard;DNK
00000586644045;BUSINESS INTEGRATION SOLUTIONS AUSTRALIA PTY LTD;BUSINESS+INTEGRATION+SOLUTIONS+AUSTRALIA+PTY+LTD;AUS
00000362539715;ADAL TECNO TECNOLOGIA EM PINTURA LTDA;ADAL+TECNO+TECNOLOGIA+EM+PINTURA+LTDA;BRA
00003521893631;INCOPYME INFORMATICA Y COMUNICACIONES SL;INCOPYME+INFORMATICA+Y+COMUNICACIONES+SL;ESP
00001502450719;FORET RESEAU TOURISME (FO.RES. TOUR);FORET+RESEAU+TOURISME+(FO.RES.+TOUR);FRA
00000362538654;PROLANE PRODUTOS LACTEOS DO NORDESETE SA;PROLANE+PRODUTOS+LACTEOS+DO+NORDESETE+SA;BRA
00000209814436;POSIDONIA SARDA TRASFORMAZIONE ITTICI S.R.L. - IN LIQUIDAZIONE - IN FALLIMENTO;POSIDONIA+SARDA+TRASFORMAZIONE+ITTICI+S.R.L.+-+IN+LIQUIDAZIONE+-+IN+FALLIMENTO;ITA
00000439051513;MULTI PACKAGING SOLUTIONS NI LIMITED;MULTI+PACKAGING+SOLUTIONS+NI+LIMITED;GBR
00000179182068;VAN DER WEIJDEN TUSSENHOLDING B.V.;VAN+DER+WEIJDEN+TUSSENHOLDING+B.V.;NLD
00001115985630;HOTEL-TAVERNE DES DEUX AUGUSTINS;HOTEL-TAVERNE+DES+DEUX+AUGUSTINS;FRA
00005850086127;PARKHURST DINING SERVICES EATING PLACE;PARKHURST+DINING+SERVICES+EATING+PLACE;USA
00000439028328;THE BODY SHOP INTERNATIONAL LIMITED;THE+BODY+SHOP+INTERNATIONAL+LIMITED;GBR
00000225896783;B.V. DE HANDELSDRUKKERIJ VAN 1874;B.V.+DE+HANDELSDRUKKERIJ+VAN+1874;NLD
00000296695926;AQUIPRO - IMPORTED GOURMET FOOD PRODUCTS;AQUIPRO+-+IMPORTED+GOURMET+FOOD+PRODUCTS;USA
00003403409269;ALTO LAS NIÑAS SOCIEDAD LIMITADA;ALTO+LAS+NIÑAS+SOCIEDAD+LIMITADA;ESP
00004336864257;NEA TRANSPORTONDERZOEK EN -OPLEIDING B.V.;NEA+TRANSPORTONDERZOEK+EN+-OPLEIDING+B.V.;NLD
00001064728834;REENGE CONSULTORIA E CONSTRUTORA LTDA;REENGE+CONSULTORIA+E+CONSTRUTORA+LTDA;BRA
00005247269772;TETYANA KOPYSHYNSKA SANTALUCIA URB.LAGO LAR;TETYANA+KOPYSHYNSKA+SANTALUCIA+URB.LAGO+LAR;PRT
00000435492715;DANY MAGIC PRODUITS DANIELE DROZ;DANY+MAGIC+PRODUITS+DANIELE+DROZ;CHE
00000457634721;HOGAR SUR OBRAS Y CONSTRUCCIONES SA;HOGAR+SUR+OBRAS+Y+CONSTRUCCIONES+SA;ESP
00002343507137;IP SHkalikov Vladimir Evgenevich;¿¿+¿¿¿¿¿¿¿¿+¿¿¿¿¿¿¿¿+¿¿¿¿¿¿¿¿¿¿;RUS
00005624149438;Agence Générale d'Assurances Schon Sarl;Agence+Générale+d'Assurances+Schon+Sarl;LUX
00000498785737;CAISSE D'EPARGNE ET DE PREVOYA NCE DES PAYS DE L'ADOUR;CAISSE+D'EPARGNE+ET+DE+PREVOYA+NCE+DES+PAYS+DE+L'ADOUR;FRA
00001212651251;GRAU JEANNE-MARIE-YVONNE NEE MARC;GRAU+JEANNE-MARIE-YVONNE+NEE+MARC;FRA
00000513148921;TECHER FRANCOISE MARIE PAULE NEE LAURET;TECHER+FRANCOISE+MARIE+PAULE+NEE+LAURET;FRA
00000513148668;SOCIETE CARIBEENNE DE RESTAURA TION;SOCIETE+CARIBEENNE+DE+RESTAURA+TION;FRA
00000327189442;WINTLE HEATING AND PLUMBING LIMITED;WINTLE+HEATING+AND+PLUMBING+LIMITED;GBR
00004551162335;PAPELERIA LIBRERIA CATURLA S.C.;PAPELERIA+LIBRERIA+CATURLA+S.C.;ESP
00000189665763;OFFICINE MECCANICHE F. CARRARO S.R.L.;OFFICINE+MECCANICHE+F.+CARRARO+S.R.L.;ITA
00000295418169;DUAL CONTROL CONSULTANTS LIMITED;DUAL+CONTROL+CONSULTANTS+LIMITED;GBR
00000211597143;ULTRAERMETICA DI NICOTERA ANTONIO;ULTRAERMETICA+DI+NICOTERA+ANTONIO;ITA
00000422507450;Zaschka-VHN Lebensmittelhandels KG;Zaschka-VHN+Lebensmittelhandels+KG;AUT
00001251699072;DEVILLE FRANCOISE DOMINIQUE NEE TRAXEL;DEVILLE+FRANCOISE+DOMINIQUE+NEE+TRAXEL;FRA
00001147645426;VOGT RICHARD CHARLES PHARMACIE DES ALPES;VOGT+RICHARD+CHARLES+PHARMACIE+DES+ALPES;FRA
00000227435779;NIEUWLAAT MEUBELFOURNITUREN B.V.;NIEUWLAAT+MEUBELFOURNITUREN+B.V.;NLD
00000566811365;MARIAMAL JEAN ALAIN FERMETURES INTERIEURES ET EXTERIEURES;MARIAMAL+JEAN+ALAIN+FERMETURES+INTERIEURES+ET+EXTERIEURES;FRA
00000379192627;IMPRESA CASTELLI SRL IN LIQUIDAZIONE;IMPRESA+CASTELLI+SRL+IN+LIQUIDAZIONE;ITA
00000125784145;SOCIETE COOPERATIVE AGRICOLE DES PLANTES AROMATIQUES ET MEDICINALES DU DIOIS;SOCIETE+COOPERATIVE+AGRICOLE+DES+PLANTES+AROMATIQUES+ET+MEDICINALES+DU+DIOIS;FRA
00000466033508;ARPAS LOGISTIC SOCIEDAD ANONIMA;ARPAS+LOGISTIC+SOCIEDAD+ANONIMA;ESP
00000246459184;SOCIETA' AGRICOLA MASON DI MASON LORIS E DORIANO SOCIETA' SEMPLIC E;SOCIETA'+AGRICOLA+MASON+DI+MASON+LORIS+E+DORIANO+SOCIETA'+SEMPLIC+E;ITA
00000189658237;MAC DI GRECO ROSINA E C. S.A.S.;MAC+DI+GRECO+ROSINA+E+C.+S.A.S.;ITA
00001029324667;EAST MIDLAND FLOORING CO. LIMITED;EAST+MIDLAND+FLOORING+CO.+LIMITED;GBR
00004329401072;(ECT) Electro Car Technologies Rashiti;(ECT)+Electro+Car+Technologies+Rashiti;CHE
00000591046414;TARIMAS GRANADA SOCIEDAD LIMITADA;TARIMAS+GRANADA+SOCIEDAD+LIMITADA;ESP
00001084602933;ARRK CECCHIN MANAGEMENT LTD ACML;ARRK+CECCHIN+MANAGEMENT+LTD+ACML;CAN
00004558114408;ANDRE TAYOT CONSULTING SERVICES;ANDRE+TAYOT+CONSULTING+SERVICES;FRA
00000114715541;ORLEANAISE BUREAUTIQUE INFORMATIQUE;ORLEANAISE+BUREAUTIQUE+INFORMATIQUE;FRA
00001216720555;OLLIVIER DOMINIQUE JEAN-FRANCOIS;OLLIVIER+DOMINIQUE+JEAN-FRANCOIS;FRA
00000381921945;FOURNITURES INUSTRIELLES ET TECHNOLOGIQUE;FOURNITURES+INUSTRIELLES+ET+TECHNOLOGIQUE;MAR
00000297116727;GLS ELECTRONICS TEL: 832 351-3493;GLS+ELECTRONICS+TEL:+832+351-3493;USA
00000519471233;M AND C BEARINGS AND TRANSMISSION;M+AND+C+BEARINGS+AND+TRANSMISSION;ZAF
00001975119146;GROUPEMENT D'EXPLOITATION EN COMMUN RECONNU LES RAGANES;GROUPEMENT+D'EXPLOITATION+EN+COMMUN+RECONNU+LES+RAGANES;FRA
00000163991124;PATTO DI PALERMO - SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA;PATTO+DI+PALERMO+-+SOCIETA'+CONSORTILE+A+RESPONSABILITA'+LIMITATA;ITA
00000358722659;TRINACRIA INC DBA THALIA CAFFE TEL:7733427430 FAX:7733427439;TRINACRIA+INC+DBA+THALIA+CAFFE+TEL:7733427430+FAX:7733427439;USA
00001132979333;LABORATOIRE DE BIOLOGIE MEDICALE CHAOUAT-HEURZEAU-BIEDER;LABORATOIRE+DE+BIOLOGIE+MEDICALE+CHAOUAT-HEURZEAU-BIEDER;FRA
